metricname,COLORECTAL,COLORECTAL,COLORECTAL,COLORECTAL,COLORECTAL,COLORECTAL,COLORECTAL,COLORECTAL,COLORECTAL,COLORECTAL,COLORECTAL,DM-EYE,DM-EYE,DM-EYE,DM-EYE,DM-EYE,DM-EYE,DM-EYE,DM-EYE,DM-EYE,DM-EYE,DM-EYE,DM-FOOT,DM-FOOT,DM-FOOT,DM-FOOT,DM-FOOT,DM-FOOT,DM-FOOT,DM-FOOT,DM-FOOT,DM-FOOT,DM-FOOT,DM-KIDNEY,DM-KIDNEY,DM-KIDNEY,DM-KIDNEY,DM-KIDNEY,DM-KIDNEY,DM-KIDNEY,DM-KIDNEY,DM-KIDNEY,DM-KIDNEY,DM-KIDNEY,DM-PPSV,DM-PPSV,DM-PPSV,DM-PPSV,DM-PPSV,DM-PPSV,DM-PPSV,DM-PPSV,DM-PPSV,DM-PPSV,DM-PPSV,MAMMO,MAMMO,MAMMO,MAMMO,MAMMO,MAMMO,MAMMO,MAMMO,MAMMO,MAMMO,MAMMO,PAP,PAP,PAP,PAP,PAP,PAP,PAP,PAP,PAP,PAP,PAP,TDAP,TDAP,TDAP,TDAP,TDAP,TDAP,TDAP,TDAP,TDAP,TDAP,TDAP
Provider,BBFM,BellB,FCN,FFMC,FHA,IFP,LFM,NCFP,NSFM,SFM,WFM,BBFM,BellB,FCN,FFMC,FHA,IFP,LFM,NCFP,NSFM,SFM,WFM,BBFM,BellB,FCN,FFMC,FHA,IFP,LFM,NCFP,NSFM,SFM,WFM,BBFM,BellB,FCN,FFMC,FHA,IFP,LFM,NCFP,NSFM,SFM,WFM,BBFM,BellB,FCN,FFMC,FHA,IFP,LFM,NCFP,NSFM,SFM,WFM,BBFM,BellB,FCN,FFMC,FHA,IFP,LFM,NCFP,NSFM,SFM,WFM,BBFM,BellB,FCN,FFMC,FHA,IFP,LFM,NCFP,NSFM,SFM,WFM,BBFM,BellB,FCN,FFMC,FHA,IFP,LFM,NCFP,NSFM,SFM,WFM
lastupdate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,48.3516,72.6042,67.3891,64.5869,71.6465,58.5288,66.7491,62.2244,72.8941,71.5931,69.0909,30.5732,49.5391,47.3099,38.7147,47.8896,49.5145,43.5722,62.6136,41.5829,59.1743,38.6363,77.07,73.7327,76.4861,66.3009,70.6168,78.398,79.1808,80.1136,77.1356,83.0275,81.8181,69.7452,73.2718,72.4642,72.257,72.0779,64.8058,72.0136,78.8636,74.8743,68.5779,67.0454,60.5095,82.7188,80.8961,81.9749,84.5779,67.9611,85.4379,79.2045,84.4221,86.2385,82.1969,43.4042,67.0194,64.5954,63.8504,67.009,65.9413,64.7058,63.5421,66.0902,65.7397,65.0395,43.4982,66.5803,64.6949,71.781,73.3219,73.359,50.844,66.9267,63.9525,63.7766,55.3748,54.5485,78.0739,74.8727,75.6108,77.431,56.2815,78.7302,77.5564,75.961,75.6947,75.5897
2017-12-12,48.4516,72.5241,67.3968,64.6218,71.6465,58.6004,66.7491,62.1665,72.8841,71.6615,69.2789,31.2101,50.0,47.4806,38.6541,47.8896,49.7572,43.6158,62.7695,41.7085,59.4036,39.1634,77.07,73.9631,76.6384,66.5101,70.9415,78.398,79.322,80.2497,77.2613,83.2568,81.749,69.7452,73.2718,72.551,72.1439,72.0779,64.8058,72.0903,79.0011,75.1256,68.5779,67.6806,60.5095,82.7188,80.8491,81.8466,84.5779,67.9611,85.3107,79.1146,84.4221,86.2385,82.1292,43.8472,67.1118,64.7017,63.9389,67.0912,66.0359,64.7398,63.6773,66.0647,66.0189,65.1715,43.5483,66.5803,64.7429,71.8455,73.4321,73.4405,50.9625,66.9637,63.9324,63.8074,55.414,54.6492,78.0857,74.8783,75.5835,77.422,56.3349,78.7212,77.5332,75.9828,75.7203,75.5567
2017-12-13,48.4848,72.5717,67.3818,64.5565,71.6757,58.6191,66.749,62.1365,72.8023,71.6413,69.2789,31.2101,49.7695,47.4304,38.5937,47.9674,49.8789,43.757,62.656,41.5829,59.4036,38.6363,77.07,74.1935,76.7159,66.5625,71.0569,78.2082,79.3025,80.3632,77.3869,83.2568,82.1969,70.0636,73.2718,72.6504,72.0312,72.1951,64.891,72.2159,79.2281,75.1256,68.8073,67.803,60.5095,82.7188,80.8694,81.875,84.7154,68.0387,85.2643,79.2281,84.4221,86.2385,81.8181,43.9265,67.0745,64.7065,63.9889,67.1322,65.9735,64.7244,63.71,66.0895,65.9663,65.1715,43.4982,66.6378,64.7408,71.8707,73.3949,73.3762,51.0128,66.9543,63.8922,63.858,55.3748,54.6308,78.1719,74.909,75.5517,77.4496,56.3787,78.7778,77.5438,75.9863,75.7905,75.5897
2017-12-14,48.4867,72.5793,67.3689,64.4745,71.6822,58.6829,66.749,62.0383,72.8207,71.6132,69.3609,30.8917,49.4252,47.2471,38.1846,47.6422,49.6368,43.7078,62.9251,41.3316,58.9449,38.4905,77.07,74.2528,76.6578,66.6666,70.7317,77.7239,79.2134,80.3854,77.6381,83.0275,81.8867,70.0636,73.1034,72.7,72.4569,72.1951,64.891,72.3595,79.365,75.1256,68.5779,67.5471,60.5095,82.5287,80.8091,81.8466,84.7154,68.0387,85.1685,79.1383,84.4221,86.2385,81.5094,44.0056,67.0745,64.7152,64.0332,67.1457,66.1945,64.6904,63.6853,66.0143,65.9663,65.3034,43.8576,66.7338,64.8068,71.8259,73.4435,73.3762,51.0961,67.065,63.9251,63.9481,55.4455,54.5576,78.1863,74.9191,75.5479,77.4623,56.4293,78.7856,77.566,75.9743,75.8324,75.6226
2017-12-15,48.6469,72.6269,67.3706,64.4993,71.7505,58.6642,66.7242,61.9229,72.7973,71.6493,69.3609,30.7936,49.6551,47.1943,38.1846,47.7198,49.6368,43.4831,63.1519,41.0804,58.6206,38.3458,77.1428,74.0229,76.7282,66.9796,71.3355,77.2397,79.4382,80.4988,77.6381,82.9885,81.203,70.1587,73.1034,72.7528,72.3004,72.4755,64.891,72.5842,79.7052,75.0,68.2758,67.2932,60.6349,82.5287,80.8267,81.8466,84.8534,68.0387,85.1685,79.2517,84.4221,86.2068,81.203,44.4287,67.2423,64.7988,64.1274,67.31,66.1,64.7983,63.5874,66.0895,66.0714,65.3034,44.0872,66.7531,64.832,71.8189,73.4678,73.4234,51.1298,67.0366,64.0241,63.9617,55.2891,54.6885,78.2256,74.9406,75.5476,77.5152,56.4321,78.7591,77.5704,76.024,75.8545,75.562
2017-12-16,48.7789,72.6469,67.3743,64.5587,71.7569,58.6642,66.6995,61.9383,72.7606,71.6573,69.3174,30.0632,50.1149,47.1777,38.5937,47.6422,49.5145,43.2584,63.2653,41.3316,57.931,38.3458,76.8987,74.4827,76.7012,66.875,71.3821,77.1844,79.2134,80.9523,77.3869,82.5287,81.203,70.2531,72.8735,72.7976,72.1875,72.5203,65.2912,72.5842,79.8185,75.0,68.5057,67.2932,60.7594,82.5287,80.8334,81.875,84.878,67.9611,85.1685,79.2517,84.4221,86.2068,81.203,44.507,67.3731,64.7633,64.0581,67.1182,66.3516,64.5702,63.4408,66.1016,66.0892,65.4808,44.3298,66.7435,64.8208,71.8568,73.5458,73.4877,51.1964,66.9902,63.9436,63.8297,55.2112,54.8967,78.2153,74.9651,75.559,77.5082,56.535,78.8069,77.6092,76.0199,75.8832,75.5813
2017-12-18,48.7443,72.6469,67.3569,64.534,71.7277,58.6642,66.6666,61.9181,72.7506,71.617,69.3366,30.0632,50.3448,47.0557,38.6895,47.6422,49.0291,42.9213,63.1936,41.0804,57.7011,38.3458,76.8987,74.9425,76.6215,67.0826,71.0569,77.1844,79.1011,80.5209,77.2613,82.5287,81.203,70.2531,72.4137,72.8071,72.5429,73.0081,65.2912,72.4719,79.8414,74.8743,68.2758,67.2932,60.7594,82.5287,80.8226,81.9032,84.878,67.9611,85.1685,79.1619,84.4221,86.2068,81.203,44.507,67.2615,64.6975,63.9196,66.9543,66.3516,64.4654,63.3348,66.1016,66.1239,65.5672,44.3168,66.7629,64.8043,71.8889,73.515,73.4877,51.1816,66.9719,63.9146,63.7176,55.2501,54.8,78.2051,74.9602,75.6101,77.4886,56.535,78.7791,77.6092,76.0361,75.8709,75.5949
2017-12-19,48.8102,72.5717,67.3364,64.4768,71.6431,58.6642,66.6584,61.9133,72.7656,71.609,69.3558,30.0632,50.2293,47.1539,38.6292,47.5649,49.2718,42.9213,63.5334,41.206,58.1609,38.3458,76.8987,74.7706,76.6514,66.9781,70.9415,77.1844,79.2134,80.7474,77.2613,82.7586,81.203,70.2531,72.2477,72.8566,72.4299,72.8896,65.2912,72.5842,80.0679,74.8743,68.2758,68.0451,60.7594,82.3394,80.7976,81.7757,84.7402,67.9611,85.1685,79.2751,84.4221,86.2068,81.203,44.5378,67.2615,64.7243,63.9196,67.009,66.3833,64.5702,63.3064,66.0519,66.2815,65.6126,44.3298,66.7532,64.9162,71.9086,74.1202,73.4405,51.1824,66.9808,63.9734,63.852,55.3521,54.7785,78.2076,74.9664,75.6063,77.5333,56.6103,78.7666,77.6261,76.0364,75.8642,75.5485
2017-12-20,48.8431,72.6469,67.3449,64.4768,71.6397,58.6642,66.642,61.9641,72.7506,71.581,69.375,30.0632,49.885,47.1476,38.3177,47.2491,49.5145,43.337,63.5028,41.2578,58.1609,38.3458,77.2151,74.9425,76.6192,67.1339,71.0355,77.1844,78.8353,80.6779,77.2327,82.5287,81.203,70.2531,72.4137,72.8102,72.5856,72.6537,65.0485,72.6763,79.774,74.9685,68.2758,67.6691,60.7594,82.7586,80.8846,81.9314,84.7896,67.9611,85.2183,79.435,84.4025,86.2068,81.203,44.6153,67.2615,64.766,63.9889,66.995,66.3833,64.5397,63.4735,66.0889,66.3861,65.6126,44.3298,66.8109,64.9452,71.8637,74.1084,73.4405,51.1478,66.9983,64.0927,63.8854,55.4225,54.7571,78.2378,74.9951,75.6101,77.6011,56.6323,78.7863,77.6545,76.0564,75.9278,75.535
2017-12-21,48.8431,72.6118,67.3563,64.5116,71.6234,58.781,66.6584,61.9545,72.7289,71.6732,69.375,31.8611,49.885,47.4736,38.4136,47.5728,49.7572,43.3856,64.3742,41.3836,58.3908,37.9699,77.287,74.9425,76.5614,67.185,70.5501,77.1844,78.9237,80.7215,77.1069,82.2988,81.203,70.347,72.1839,72.7719,72.3172,72.8155,65.0485,72.7578,79.7068,74.8427,68.2758,67.6691,60.5678,82.7586,80.8771,81.9595,84.7896,67.9611,85.2017,79.4813,84.4025,86.2068,81.203,44.553,67.2615,64.7942,63.9639,67.1182,66.2889,64.6105,63.5672,66.1642,66.2986,65.6126,44.6224,66.8879,64.9694,71.7547,74.1455,73.3933,51.1478,67.0347,64.0999,63.947,55.3835,54.8354,78.2756,75.0061,75.5945,77.6162,56.6608,78.8009,77.6744,76.0323,75.9498,75.5215
2017-12-22,48.9074,72.5565,67.3891,64.6731,71.6038,58.7358,66.6338,62.0883,72.7656,71.7012,69.4375,31.8611,50.3448,47.6056,38.4136,47.5728,50.0,43.225,64.3742,41.5094,58.3908,39.8496,77.287,74.7126,76.583,67.3405,70.7119,77.4271,78.8353,80.496,77.2327,82.7586,80.827,70.347,72.1839,72.7942,72.3172,72.9773,65.0485,72.7883,80.045,74.7169,68.2758,66.9172,60.5678,82.7586,80.9507,82.115,85.1132,67.9611,85.3303,79.3686,84.4025,86.4367,81.203,44.6927,67.2991,64.8445,64.0332,67.2406,66.5094,64.5953,63.5876,66.1016,66.4037,65.6126,44.5589,66.9748,65.0692,71.8051,74.322,73.5861,51.147,67.2912,64.1733,64.0172,55.3445,54.8354,78.3545,75.0312,75.5983,77.646,56.6827,78.8368,77.7047,76.064,75.9339,75.4816
2017-12-23,48.973,72.6318,67.4113,64.6383,71.6522,58.9164,66.6338,62.1035,72.7606,71.661,69.4375,31.761,50.3448,47.4947,38.4136,47.2491,50.2427,42.9208,64.3018,41.4572,58.3908,39.4736,77.3584,74.9425,76.5241,67.0295,70.8737,77.4271,78.4838,80.2927,77.5125,82.5287,80.827,70.4402,72.1839,72.8976,72.7838,72.9773,65.0485,72.7982,80.2927,74.7487,68.2758,66.9172,60.6918,82.7586,80.9215,82.2706,85.1132,67.9611,85.1727,79.2792,84.2964,86.4367,81.203,44.6927,67.4288,64.8626,63.8986,67.3545,66.5722,64.5953,63.5309,66.1393,66.334,65.7444,44.6224,66.9557,65.0876,71.8498,74.347,73.7146,51.1126,67.2997,64.2079,64.0086,55.4073,54.8922,78.4242,75.051,75.6101,77.6805,56.6922,78.8514,77.7058,76.0859,75.9242,75.501
2017-12-25,48.9416,72.6318,67.3947,64.5688,71.6458,58.8633,66.6092,62.0959,72.7839,71.6329,69.4183,31.761,50.3448,47.4421,38.4735,47.2491,50.2427,42.8093,64.1891,41.2797,58.3908,39.4736,77.3584,74.9425,76.5592,67.2897,70.8737,77.4271,78.3723,80.4054,77.5407,82.5287,80.827,69.8113,71.954,72.7925,72.7414,72.8155,65.0485,72.7982,80.4054,74.6549,68.2758,66.1654,60.6918,82.7586,80.9215,82.3987,85.1132,67.9611,85.1727,79.2792,84.1907,86.4367,81.203,44.6927,67.447,64.8922,63.969,67.4236,66.5722,64.5615,63.5755,66.1393,66.4214,65.7444,44.6224,66.9268,65.0933,71.8177,74.3408,73.7146,51.1298,67.2812,64.1878,64.1096,55.4852,54.9104,78.4216,75.0481,75.6487,77.6679,56.7017,78.805,77.7058,76.0979,75.9211,75.4682
2017-12-26,48.8774,72.6042,67.389,64.6485,71.6102,58.8447,66.6256,62.0835,72.779,71.6329,69.4183,31.761,50.3448,47.4504,38.4735,47.2491,50.2427,42.8093,64.1891,41.3316,58.3908,39.4736,77.3584,74.9425,76.5726,67.2897,70.8737,77.4271,78.3723,80.4054,77.6381,82.5287,80.827,69.8113,71.954,72.8228,72.7414,72.8155,65.0485,72.9096,80.4054,74.7487,68.2758,66.1654,60.6918,82.7586,80.9181,82.3987,85.1132,67.9611,85.1727,79.2792,84.1708,86.4367,81.203,44.6927,67.4288,64.8978,63.924,67.4514,66.5722,64.5953,63.5755,66.1642,66.4214,65.7444,44.6224,66.927,65.0963,71.8624,74.3164,73.7146,51.1808,67.2812,64.1791,64.1096,55.4539,54.9104,78.4048,75.0455,75.6529,77.6576,56.7017,78.8087,77.7037,76.1123,75.9309,75.4089
2017-12-27,48.7804,72.6318,67.4323,64.7652,71.7075,58.8447,66.6503,62.0786,72.844,71.6848,69.5,31.761,50.6912,47.5223,38.5335,47.2491,50.4854,42.9522,64.2294,41.3316,58.3908,39.3258,77.3584,75.1152,76.659,67.3946,70.8737,77.6699,78.5793,80.5399,77.6381,82.5287,80.5243,69.8113,72.1198,72.8769,73.0109,72.8155,65.0485,73.0299,80.4274,74.7487,68.2758,65.9176,60.6918,82.7188,80.949,82.5273,85.1132,67.9611,85.2386,79.3025,84.2964,86.4367,80.8988,44.7552,67.4846,64.9363,64.0196,67.4927,66.5094,64.5833,63.6525,66.2019,66.439,65.7894,44.6224,66.9753,65.1119,71.8429,74.3958,73.7315,51.231,67.3177,64.1661,64.0986,55.3056,54.829,78.4048,75.0559,75.6525,77.693,56.8395,78.8025,77.7163,76.1278,75.937,75.3294
2017-12-28,48.8789,72.7147,67.4664,64.8939,71.7174,58.9801,66.634,62.0793,72.8306,71.7769,69.4565,31.6614,50.6912,47.4015,38.5335,47.411,50.3631,42.8097,64.2294,41.2578,57.2413,39.3258,77.1159,75.1152,76.7104,67.7067,70.8737,77.9661,78.6504,80.4274,77.7358,82.5287,80.5243,69.5924,72.1198,72.8083,72.6989,72.6537,64.891,73.23,80.4274,74.7169,68.2758,65.543,60.815,82.7188,81.0148,82.5273,85.1132,68.0387,85.2876,79.415,84.5283,86.4367,80.8988,44.6927,67.5027,64.984,64.1403,67.5206,66.6037,64.7515,63.7655,66.2141,66.4218,65.703,44.7488,67.0717,65.159,71.868,74.5179,73.7483,51.2941,67.3614,64.1848,64.1404,55.228,54.9668,78.4426,75.0838,75.6677,77.6965,56.849,78.8294,77.7361,76.1795,75.9462,75.3359
2017-12-29,48.9116,72.7423,67.4428,64.8836,71.6784,58.972,66.6259,61.9847,72.7856,71.7769,69.5,32.0872,50.6912,47.396,38.5335,47.3344,50.3631,42.7783,64.1975,41.132,57.3732,39.3258,77.2585,75.1152,76.7039,67.5507,70.7592,77.9661,78.5005,80.3591,77.7358,82.7188,81.2734,69.1588,71.8894,72.7193,72.6989,72.6978,65.1331,72.8776,80.1346,75.0943,68.2027,65.1685,61.0591,82.9493,81.0905,82.6833,85.1373,68.0387,85.3362,79.4612,84.5283,86.4055,81.2734,44.7075,67.7257,65.0168,64.2606,67.3966,66.5409,64.6328,63.9627,66.2646,66.4742,65.6167,45.0,67.0622,65.1961,71.836,74.5481,73.7652,51.325,67.2782,64.3606,64.1625,55.3759,55.1337,78.5083,75.1159,75.6907,77.7629,56.846,78.8479,77.7705,76.1814,75.9652,75.3424
2017-12-30,48.947,72.328,67.215,64.7794,71.0048,58.7652,66.3175,61.7323,72.7989,71.6087,69.5434,31.9875,50.0,47.0986,38.4735,46.8944,50.483,42.7312,64.0223,40.6289,56.5517,38.5767,77.3291,75.1152,76.7373,67.6012,71.5838,78.0193,78.5242,80.2234,77.7358,82.5287,80.8988,68.6335,72.1198,72.7067,72.2741,73.4472,64.7342,73.0176,80.1117,74.9685,68.0459,65.1685,61.1801,82.9493,81.0458,82.7102,84.7826,67.8743,85.2422,79.4413,84.654,86.2068,81.2734,44.9235,67.7257,64.929,64.2857,66.8971,66.3841,64.3779,63.9503,66.3399,66.4566,65.6167,45.1759,66.9462,65.1583,71.9572,74.0856,73.782,51.3721,67.3497,64.3001,64.2131,55.4073,55.1087,77.9688,74.8702,75.3881,77.3433,56.6243,78.5539,77.6583,76.0111,75.8153,75.2305
2018-01-01,48.9144,72.2528,67.1851,64.7079,70.9541,58.7201,66.277,61.7523,72.8039,71.5686,69.5244,31.9875,49.7695,46.9944,38.4735,46.7391,50.483,42.7312,63.5754,40.6289,56.5517,38.5767,77.3291,75.1152,76.7025,67.6012,71.5838,78.0193,78.5242,80.2234,77.61,82.2988,80.8988,68.6335,71.8894,72.5851,72.4299,73.2919,64.7342,72.7973,79.7765,74.9685,67.816,65.1685,61.1801,82.9493,81.0806,83.0218,84.7826,67.8743,85.2422,79.4413,84.654,86.2068,81.2734,44.9235,67.7437,64.8933,64.3758,66.7886,66.3841,64.2561,63.8618,66.2895,66.5441,65.4855,45.1759,66.6281,65.0006,71.9,73.9831,73.5897,51.1378,67.1221,64.1992,64.1823,55.1264,55.0939,77.9571,74.854,75.4116,77.2654,56.6338,78.5663,77.6728,76.0031,75.7482,75.1844
2018-01-02,48.8817,72.2252,67.1852,64.7304,70.9541,58.7466,66.2445,61.757,72.8023,71.6087,69.5244,31.9875,49.7695,46.9596,38.4735,46.7391,50.483,42.7312,63.3519,40.6289,56.5517,38.5767,77.3291,75.1152,76.7199,67.757,71.5838,78.0193,78.5242,80.2234,77.61,82.2988,80.8988,68.6335,71.8894,72.6719,72.4299,73.4472,64.7342,72.7973,80.0,74.9685,68.0459,65.543,61.1801,82.9493,81.0806,83.0218,84.7826,67.8743,85.2422,79.4413,84.654,86.2068,81.2734,44.9235,67.7994,64.9107,64.3758,66.7886,66.3841,64.2894,63.8618,66.3396,66.5441,65.4855,45.2894,66.6184,64.9649,71.9964,73.9831,73.6369,51.155,67.1131,64.0968,64.048,54.8137,55.0609,77.9191,74.8526,75.4429,77.2832,56.6149,78.5415,77.6967,76.0434,75.6621,75.2305
2018-01-03,48.7913,72.2651,67.1467,64.7671,70.307,58.8102,66.3183,61.8628,72.8157,71.6647,69.5869,32.1981,50.2304,47.6454,38.6292,47.0409,50.483,43.1394,65.0334,41.6141,57.4712,39.7003,77.7089,75.1152,76.9563,67.757,72.0789,78.0193,78.7047,80.6236,78.1841,82.2988,80.8988,69.0402,71.8894,72.7319,72.2741,73.2928,64.9758,72.7771,80.1781,74.9054,68.5057,65.543,60.9907,82.9493,81.0768,83.0218,84.6737,67.8743,85.2908,79.3986,84.7414,86.2068,81.2734,45.1523,67.875,64.9001,64.5161,66.293,66.3841,64.2268,63.8692,66.5407,66.5616,65.6167,45.3001,66.5991,64.9394,71.8554,73.6443,73.6707,51.1386,67.2032,64.0637,64.1294,54.8137,55.11,77.9139,74.8255,75.3881,77.0729,56.6557,78.5605,77.674,76.0295,75.6428,75.237
2018-01-04,48.9213,72.3157,67.1058,64.7916,69.9148,58.7837,66.3431,61.7758,72.8306,71.7287,69.5625,32.0987,49.7695,47.5681,38.3177,46.8656,50.7246,43.8251,64.5948,41.4357,57.3394,39.5522,77.7777,75.1152,76.8713,67.9127,71.9402,78.0193,78.9071,80.2441,78.0856,81.8807,80.597,69.1358,71.6589,72.6112,72.2741,73.4328,64.9758,72.0218,80.1331,74.811,68.8073,65.2985,61.1111,82.9493,81.1141,83.0218,84.6268,67.8743,85.3551,79.5782,84.6347,86.2385,81.3432,44.9515,67.9687,64.8892,64.4008,66.1386,66.3841,64.2305,63.8998,66.5156,66.7716,65.5307,45.3619,66.6087,64.93,71.6829,73.5742,73.6538,51.1192,67.2506,64.0088,64.2153,54.7434,55.1294,77.9545,74.8338,75.3411,77.0001,56.6557,78.5692,77.6736,76.0612,75.6677,75.2764
2018-01-05,48.9226,72.3557,67.0311,64.7897,69.6745,58.7917,66.3114,61.5095,72.8222,71.6685,69.7007,32.6219,50.2304,47.4587,38.1619,46.2222,50.483,43.7431,64.4346,41.3619,56.8493,39.6296,77.439,74.8847,76.7857,67.9127,71.2592,78.0193,78.7812,80.3512,78.3102,81.5068,81.1111,68.9024,71.6589,72.5446,72.1183,73.1851,65.2173,72.1436,79.8024,74.7793,68.4931,65.9259,61.2804,82.9493,81.0439,83.0218,84.7407,67.8743,85.2013,79.3633,84.6153,85.8447,81.4814,45.2413,68.0067,64.8334,64.3057,65.9818,66.4783,64.0986,63.6166,66.5283,66.8065,65.6209,45.5367,66.599,64.9242,71.772,73.3022,73.6369,51.0666,67.1519,64.1616,64.2659,54.807,55.2795,77.9401,74.8195,75.3335,76.8472,56.6681,78.5149,77.6981,76.0714,75.6259,75.3352
2018-01-06,49.0506,72.3433,66.9941,64.7426,69.6892,58.8818,66.2726,61.3609,72.7489,71.7086,69.6573,32.5227,50.4608,47.3846,38.1619,46.074,50.483,43.5869,64.3715,41.4357,56.621,38.8888,77.5075,74.6543,76.7621,68.2242,70.8148,78.0193,78.5869,80.4371,78.3375,81.7351,81.1111,68.693,71.4285,72.4232,71.651,72.8888,65.4589,72.0652,79.6721,74.811,68.7214,65.5555,61.3981,82.9493,81.0495,83.0218,84.5925,67.8743,85.2173,79.3442,84.6347,85.8447,81.8518,45.179,68.0625,64.7939,64.3258,65.9944,66.4467,64.1065,63.4239,66.3646,66.8589,65.7516,45.6179,66.628,65.038,71.9181,73.3255,73.9884,51.1813,67.4053,64.3001,64.2791,54.8635,55.4036,77.9283,74.8215,75.2714,76.7964,56.671,78.4673,77.7596,76.0854,75.667,75.2823
2018-01-08,49.0196,72.3157,66.9883,64.8902,69.6976,58.8182,66.3127,61.2809,72.7439,71.733,69.6384,32.5227,50.4608,47.1646,38.0062,45.9259,50.483,43.2608,63.8436,41.3098,55.936,38.8888,77.5075,74.1935,76.6318,67.757,70.5185,78.0193,78.5869,80.456,78.2115,81.7351,81.1111,68.389,71.4285,72.2974,71.4953,72.4444,65.2173,72.0652,79.5874,74.6851,68.7214,65.5555,61.3981,82.9493,81.0347,83.0218,84.5925,67.8743,85.2173,79.2616,84.6347,85.8447,81.8518,45.1923,68.23,64.75,64.1801,65.981,66.29,64.0225,63.3558,66.3014,66.789,65.7929,45.7303,66.6473,65.0286,71.8485,73.3302,73.8263,51.1821,67.3047,64.2654,64.4,54.9019,55.4181,77.9415,74.7986,75.3143,76.725,56.5645,78.4101,77.7417,76.06,75.6646,75.2693
2018-01-09,49.1504,72.2881,66.9615,64.9025,69.7315,58.8738,66.4741,60.9476,72.8356,71.7409,69.576,32.8313,50.5747,47.2293,38.0062,46.0856,50.483,43.1818,63.2196,42.0125,55.936,38.8888,77.7108,74.7126,76.6751,67.757,70.6056,78.2608,78.5714,79.9573,78.3647,81.9634,81.1111,68.6746,71.2643,72.3273,71.3395,72.6735,65.2173,72.1861,79.211,74.5911,69.178,65.9259,62.0481,82.9885,81.0571,83.0218,84.4903,67.8743,85.2813,78.9978,84.7798,86.073,81.8518,45.4918,68.2858,64.7208,64.1801,66.0079,66.1971,64.2309,62.8126,66.4021,66.754,65.9239,45.6375,66.6763,64.9811,71.8165,73.3955,73.7146,51.0659,66.9425,64.29,64.3582,54.9019,55.4619,78.0044,74.7796,75.3103,76.6877,56.5398,78.4529,77.4738,76.0683,75.7029,75.2693
2018-01-10,49.0601,72.2682,66.944,64.9165,69.6175,58.8738,66.4907,60.9849,72.8539,71.6886,69.6139,32.738,50.5747,47.0788,38.0062,46.2222,50.121,43.042,63.113,41.5829,55.5808,38.8888,77.6785,74.4827,76.5627,67.6012,70.6666,78.2082,78.3171,79.6375,78.3919,82.2323,80.7407,68.4523,71.2643,72.3726,71.4953,72.8888,65.6174,71.8446,79.4243,74.4974,69.476,65.9259,62.5,82.9885,81.0764,83.0218,84.5925,68.0387,85.1132,78.9978,84.6733,86.3325,81.8518,45.3678,68.3417,64.746,64.2505,65.9162,66.4788,64.2566,62.7507,66.465,66.8062,66.0994,45.7683,66.6957,65.0044,71.8861,73.3628,73.7315,51.097,67.007,64.303,64.3406,55.0349,55.4838,78.0214,74.7941,75.3216,76.7348,56.536,78.4762,77.4887,76.0743,75.6991,75.269
2018-01-11,49.0342,72.2559,66.9381,64.8611,69.6956,59.009,66.3955,61.023,72.8505,71.6526,69.5273,33.136,50.5747,47.0888,38.0434,46.3703,50.1216,42.7801,63.7139,41.604,55.0228,38.1481,77.5147,74.4827,76.5236,67.236,70.8148,78.8321,78.0172,79.8292,78.3208,81.9634,80.7407,68.3431,71.2643,72.4038,71.5838,72.8888,66.18,71.9827,79.6157,74.1854,69.4063,65.5555,63.0177,82.9885,81.1201,82.9192,84.5925,68.1265,85.1293,78.9754,84.7117,86.3013,82.2222,45.3188,68.377,64.7361,64.0449,66.0079,66.4473,64.2458,62.725,66.5281,66.8236,65.8823,45.8379,66.7247,65.0306,71.9111,73.4156,73.7957,51.1273,67.007,64.2842,64.3822,55.2061,55.5627,78.0686,74.8127,75.2669,76.8068,56.5674,78.5038,77.5112,76.0539,75.7119,75.2755
2018-01-12,49.1293,72.1609,66.9491,64.8385,69.8093,59.0356,66.4277,61.0188,72.8238,71.6367,69.5706,34.2182,51.0344,47.1287,37.8881,45.9736,49.8783,43.0107,63.8207,41.5519,54.5662,38.5185,77.2861,74.4827,76.5545,67.236,71.303,78.8321,78.172,79.9359,78.2227,81.2785,81.1111,68.1415,71.4942,72.2901,71.5838,72.9136,65.4501,71.8279,79.509,74.0926,69.6347,64.8148,63.1268,82.9885,81.1756,83.0745,84.6266,68.1265,85.1612,79.0821,84.7309,86.3013,82.2222,45.6639,68.2831,64.8044,63.9298,66.1568,66.4473,64.4016,62.6993,66.654,66.8936,66.0994,45.9668,66.7828,65.0123,71.7903,73.2682,73.8263,51.1258,67.0636,64.2162,64.4348,55.2061,55.6268,78.1393,74.8008,75.232,76.7322,56.6484,78.4199,77.4808,76.0619,75.7022,75.2755
